sentence,image_1,image_2,label_image1,label_image2
A man is hit with a ball.,"[-0.20465517044067383, -0.34478095173835754, 0.23104657232761383, -0.14644859731197357, 0.3696264326572418, 0.626748263835907, 0.5331985950469971, -0.21611268818378448, 0.406021386384964, -0.16553619503974915, -0.11809708178043365, -0.029867880046367645, 0.34679320454597473, 0.25305619835853577, -0.07780977338552475, -0.03239583969116211]","[-0.17363964021205902, -0.3079129755496979, 0.29886969923973083, 0.221477672457695, 0.04647520184516907, 0.9881861805915833, 0.4204900562763214, -0.006920835003256798, 0.12940745055675507, 0.014815101400017738, 0.06863866746425629, 0.4986269474029541, -0.7345770001411438, 0.23431257903575897, 0.018606794998049736, -0.1724098175764084]",0,1
A person hitting a tennis ball.,"[-0.12244395166635513, -0.8530186414718628, 0.4065254330635071, 0.27350327372550964, -0.12230369448661804, 1.3042025566101074, 0.5085765719413757, -0.27801477909088135, 0.10269708931446075, -0.036210156977176666, 0.41921859979629517, 0.22833950817584991, -0.2559564411640167, 0.33836600184440613, 0.3074767589569092, 0.3972042500972748]","[0.12215299159288406, 0.3511717915534973, 0.5435531139373779, 0.4327835440635681, 0.6060899496078491, 0.6055901646614075, 0.3028566241264343, -0.3650049567222595, -0.23785915970802307, 0.6254187822341919, -0.03572157025337219, 0.4575526714324951, -0.5960456132888794, -0.054492101073265076, -0.30393069982528687, 0.2239890694618225]",0,1
A person hitting a tennis ball.,"[-0.12244395166635513, -0.8530186414718628, 0.4065254330635071, 0.27350327372550964, -0.12230369448661804, 1.3042025566101074, 0.5085765719413757, -0.27801477909088135, 0.10269708931446075, -0.036210156977176666, 0.41921859979629517, 0.22833950817584991, -0.2559564411640167, 0.33836600184440613, 0.3074767589569092, 0.3972042500972748]","[0.1635751873254776, 0.16343098878860474, 0.26543572545051575, 0.06908613443374634, 0.6271289587020874, 0.8077014088630676, 0.4707373082637787, -0.3210369944572449, -0.4053064286708832, 0.21100015938282013, 0.2519076466560364, 0.5398596525192261, -0.3795943260192871, -0.4090518057346344, -0.17236874997615814, -0.06426690518856049]",0,1
A man standing on the beach.,"[-0.06592577695846558, 0.09844270348548889, 0.10676039010286331, 0.31744280457496643, 0.18338431417942047, 0.688675045967102, 0.15132904052734375, -0.023146236315369606, 0.29915767908096313, 0.11468357592821121, -0.07400113344192505, 0.34833991527557373, -0.23324596881866455, 0.16229544579982758, 0.2773439586162567, 0.04048971086740494]","[0.11248337477445602, -0.3939429819583893, 0.11841606348752975, 0.15885451436042786, 0.16860492527484894, 0.7412333488464355, 0.09599705040454865, -0.11444216966629028, 0.34981805086135864, -0.021319543942809105, 0.060806695371866226, 0.20776988565921783, -0.06853733211755753, -0.10947291553020477, -0.04917825758457184, 0.05390404909849167]",0,1
The woman is standing on the beach with a surfboard.,"[0.360571950674057, -0.41044095158576965, 0.3184572756290436, 0.6642556190490723, 0.6574574708938599, 1.0506080389022827, 0.12179748713970184, -0.355546772480011, 0.35112515091896057, 0.4083111882209778, 0.02861085534095764, 0.0755915492773056, -0.07754359394311905, 0.03368891775608063, -0.17070920765399933, 0.19701431691646576]","[-0.14628858864307404, -0.17446866631507874, 0.13162896037101746, 0.23013566434383392, 0.04992412030696869, 0.8913504481315613, -0.044046539813280106, 0.16614995896816254, -0.07331714779138565, -0.01637413166463375, -0.24960452318191528, 0.5097039341926575, -0.15936002135276794, 0.26003313064575195, 0.10938885807991028, 0.07503440976142883]",0,1
A man is resting on the beach.,"[-0.05478264391422272, -0.28821179270744324, 0.21283620595932007, 0.4624533951282501, 0.23880085349082947, 1.0650243759155273, 0.17477722465991974, -0.05469786375761032, 0.1009354218840599, 0.19806866347789764, -0.1633370816707611, 0.347214937210083, 0.06704770773649216, -0.08761584758758545, 0.2677728533744812, -0.11364546418190002]","[-0.11688277870416641, 0.22966140508651733, -0.12353325635194778, 0.19353529810905457, -0.12048625946044922, 0.7105494141578674, 0.1350025087594986, -0.24545694887638092, 0.2367861121892929, -0.06328161805868149, -0.3994055986404419, 0.4345356822013855, -0.24784207344055176, -0.3264457881450653, 0.21100667119026184, 0.039565689861774445]",0,1
A puppy lying in the grass.,"[0.2711374759674072, -0.16659218072891235, 0.16941046714782715, 0.7727978825569153, 0.11017714440822601, 0.7141560316085815, 0.11859405040740967, -0.027300631627440453, -0.09184897691011429, 0.08394812792539597, -0.07722684741020203, 0.7472617030143738, -0.20742204785346985, 0.14511781930923462, 0.1542879343032837, 0.269919216632843]","[-0.023718496784567833, -0.0026418697088956833, 0.325397253036499, 0.06838999688625336, 0.28728798031806946, 0.7167432308197021, 0.08373147249221802, 0.13972671329975128, 0.1466623991727829, 0.05590331554412842, 0.04049856960773468, 0.4440408945083618, -0.06821797043085098, 0.0020729731768369675, 0.16412687301635742, -0.05232397839426994]",0,1
The puppy lies on the grass.,"[0.30555206537246704, -0.2448713332414627, 0.1371975690126419, 0.20381154119968414, -0.1479121595621109, 1.1368250846862793, 0.15860462188720703, 0.07988806068897247, -0.09606476873159409, 0.07106351107358932, 0.20743858814239502, 0.9411097764968872, -0.29756736755371094, -0.14626270532608032, 0.014092007651925087, 0.04799414426088333]","[0.08515239506959915, 0.045340314507484436, 0.2565378248691559, -0.008457915857434273, -0.19637206196784973, 0.8603388667106628, -0.22245021164417267, 0.16963829100131989, 0.12574230134487152, 0.0771496370434761, 0.11798453330993652, 0.8487916588783264, -0.37453046441078186, -0.015119241550564766, 0.036427371203899384, -0.17006050050258636]",0,1
woman walks in forest,"[-0.4193819761276245, -0.004021754488348961, 0.8518089056015015, 0.34904029965400696, -0.18020036816596985, 0.22692616283893585, -0.012732683680951595, 0.3383365869522095, -0.0055000390857458115, 0.035715602338314056, 0.08465646207332611, 0.3163098692893982, -0.31195956468582153, 0.4291750490665436, 0.2167765498161316, -0.021617040038108826]","[0.09562230855226517, -0.054217010736465454, 0.35795527696609497, 0.4823465049266815, -0.13271641731262207, 1.071855068206787, 0.13639241456985474, 0.27632296085357666, 0.09102243930101395, 0.22397182881832123, -0.17192673683166504, 0.1800302118062973, -0.35598868131637573, -0.0746907964348793, -0.2434256672859192, 0.20215320587158203]",0,1
A man takes a jump into the sea.,"[0.41098517179489136, -0.018735570833086967, -0.25566768646240234, 0.2766898572444916, 0.39081335067749023, 0.8197888731956482, 0.14330358803272247, -0.008206462487578392, 0.40164199471473694, 0.16345928609371185, -0.1271408051252365, 0.06497110426425934, -0.034898191690444946, -0.05266563594341278, 0.10305143892765045, 0.09751742333173752]","[0.05856643617153168, -0.4556768238544464, 0.026438314467668533, 0.15097908675670624, 0.19421464204788208, 0.6800816655158997, 0.3736684322357178, 0.026723360642790794, 0.4755869507789612, -0.18897302448749542, 0.22077873349189758, 0.371860146522522, -0.06421123445034027, 0.09067008644342422, 0.17558246850967407, 0.04259156063199043]",0,1
A woman running on the sand.,"[0.17108112573623657, -0.39280614256858826, 0.17576053738594055, 0.1221274733543396, 0.11448471248149872, 0.924638569355011, 0.3065055310726166, -0.3237304389476776, 0.3278373181819916, 0.242445707321167, 0.31758177280426025, 0.09221088886260986, -0.06594114750623703, 0.005622515454888344, -0.09577059745788574, 0.0898614451289177]","[-0.13736897706985474, -0.34507009387016296, 0.3188505172729492, 0.2542301118373871, 0.25969642400741577, 0.7859483361244202, 0.3158819079399109, -0.09782685339450836, -0.19479233026504517, 0.38651683926582336, -0.3456927239894867, 0.34555715322494507, -0.3831874132156372, 0.3297906219959259, 0.16193105280399323, -0.0018416261300444603]",0,1
The kid will run on the street.,"[0.3537995219230652, 0.18964645266532898, -0.11374618858098984, 0.039410725235939026, -0.1142350286245346, 0.6545840501785278, 0.20473550260066986, 0.17667973041534424, -0.3520701825618744, 0.5128121972084045, -0.041593074798583984, 0.35584956407546997, -0.04913083463907242, 0.7255873680114746, -0.23607784509658813, 0.020835645496845245]","[0.1909296065568924, -0.6922303438186646, -0.12784388661384583, -0.1750776320695877, 0.10153990983963013, 0.8519988656044006, 0.1941520720720291, -0.2050585299730301, 0.10813098400831223, 0.1271575540304184, 0.4972023069858551, 0.5366278290748596, -0.2651481628417969, 0.3292767107486725, -0.132307767868042, 0.3809618651866913]",0,1
A child run with another Child in the water,"[0.0782390683889389, -0.457484632730484, 0.10661891847848892, 0.25147154927253723, 0.05402152240276337, 1.0129454135894775, 0.2819211184978485, 0.06659389287233353, 0.4176986813545227, 0.06308560818433762, 0.21373406052589417, 0.14621461927890778, -0.28183865547180176, -0.05364716053009033, -0.027899036183953285, 0.22032377123832703]","[-0.24890446662902832, 0.15933378040790558, -0.11161196976900101, 0.04808817803859711, 0.0183264147490263, 0.2982586920261383, -0.021467898041009903, 0.04208986461162567, 0.13246244192123413, -0.5835999250411987, -0.14856138825416565, 0.3986102342605591, 0.1687074899673462, 0.5535293221473694, -0.09391564130783081, 0.06277313083410263]",0,1
The girl ran peacefully along the beach.,"[-0.09625694900751114, -0.505723237991333, 0.057838357985019684, 0.027492647990584373, 0.0757281556725502, 1.1646723747253418, 0.2518441379070282, -0.22269119322299957, -0.10028713941574097, -0.1906605064868927, 0.44142332673072815, 0.4074016809463501, -0.43448489904403687, 0.2243521362543106, 0.15385405719280243, 0.6087853312492371]","[0.31684714555740356, -0.4715072810649872, 0.43798524141311646, 0.40674737095832825, 0.27042269706726074, 0.9717058539390564, 0.26964622735977173, -0.1008392870426178, 0.431165874004364, 0.29976487159729004, -0.08672312647104263, 0.2116464227437973, 0.0535830482840538, -0.17485682666301727, -0.001693056896328926, 0.1297985166311264]",0,1
girl running on the street,"[-0.046331338584423065, -0.4244029223918915, -0.08665456622838974, 0.09120914340019226, 0.13406851887702942, 0.735583484172821, -0.00042615365236997604, -0.03690958023071289, 0.21765804290771484, -0.0839996263384819, 0.01706373691558838, 0.38368141651153564, -0.23806950449943542, -0.062431901693344116, 0.13074921071529388, 0.27512067556381226]","[-0.007073255255818367, -0.6108957529067993, -0.01197766698896885, 0.2250598520040512, 0.03164588660001755, 0.9841143488883972, 0.316512793302536, -0.09717722237110138, 0.3138747811317444, 0.2568839490413666, 0.26516398787498474, 0.1657189279794693, -0.11270803958177567, 0.16382567584514618, -0.013229144737124443, 0.19775384664535522]",0,1
A man runs on water.,"[0.497276246547699, -0.4884949028491974, -0.3809729814529419, 0.21285291016101837, 0.29713574051856995, 0.8316559195518494, 0.22361178696155548, 0.016497062519192696, -0.13216283917427063, 0.035382747650146484, 0.04970327019691467, 0.25864624977111816, -0.13909271359443665, 0.26312488317489624, -0.11354518681764603, 0.1071629524230957]","[-0.24890446662902832, 0.15933378040790558, -0.11161196976900101, 0.04808817803859711, 0.0183264147490263, 0.2982586920261383, -0.021467898041009903, 0.04208986461162567, 0.13246244192123413, -0.5835999250411987, -0.14856138825416565, 0.3986102342605591, 0.1687074899673462, 0.5535293221473694, -0.09391564130783081, 0.06277313083410263]",0,1
The man ran on the street.,"[-0.11784600466489792, -0.3907603621482849, -0.09326431900262833, 0.18383045494556427, -0.08281709253787994, 0.6111623644828796, 0.17481300234794617, 0.2221340388059616, -0.2907603681087494, -0.10120733827352524, 0.021973393857479095, 0.1522703468799591, -0.43417829275131226, 0.0032074134796857834, 0.18980498611927032, 0.18947447836399078]","[-0.5005119442939758, 0.02281336672604084, 0.416504442691803, 0.3253929913043976, -0.129258394241333, 0.7425443530082703, 0.3599214553833008, -0.3028180003166199, -0.1405663788318634, 0.14236724376678467, 0.09403768181800842, 0.618084728717804, -0.5948027968406677, 0.2103104442358017, 0.33256494998931885, -0.13126830756664276]",0,1
girl stand near tree,"[-0.273353636264801, -0.15848201513290405, 0.05498781055212021, 0.28937169909477234, 0.4178912341594696, 0.6561358571052551, 0.47738367319107056, -0.1753060221672058, -0.520995020866394, -0.12680870294570923, -0.19051480293273926, 0.44457149505615234, -0.4666748344898224, 0.13178904354572296, -0.07146508991718292, 0.3666636049747467]","[0.1963510811328888, -0.17523281276226044, 0.31329649686813354, 0.12743103504180908, 0.1351654827594757, 0.6903565526008606, 0.32046350836753845, 0.1599711924791336, -0.12910254299640656, -0.10339602082967758, 0.006655842065811157, 0.785114049911499, -0.2673206925392151, 0.0037262123078107834, 0.1877397894859314, 0.2875724136829376]",0,1
girl stand near tree,"[-0.273353636264801, -0.15848201513290405, 0.05498781055212021, 0.28937169909477234, 0.4178912341594696, 0.6561358571052551, 0.47738367319107056, -0.1753060221672058, -0.520995020866394, -0.12680870294570923, -0.19051480293273926, 0.44457149505615234, -0.4666748344898224, 0.13178904354572296, -0.07146508991718292, 0.3666636049747467]","[-0.11483589559793472, -0.20111650228500366, 0.3668995499610901, 0.4843912422657013, 0.028235988691449165, 0.764965295791626, 0.22891223430633545, -0.009251786395907402, 0.08005145192146301, -0.24770724773406982, -0.01643652468919754, 0.5697378516197205, -0.19591177999973297, 0.13365888595581055, 0.1725003570318222, -0.09564526379108429]",0,1
A woman sits on a tree.,"[0.26084309816360474, -0.4809807240962982, -0.047148190438747406, 0.024324698373675346, 0.29763853549957275, 0.878451943397522, 0.12913015484809875, 0.2061018943786621, -0.39800843596458435, 0.039185769855976105, -0.3062206208705902, 0.393290638923645, -0.4618731141090393, -0.044162772595882416, -0.056759849190711975, 0.03566490858793259]","[-0.14628858864307404, -0.17446866631507874, 0.13162896037101746, 0.23013566434383392, 0.04992412030696869, 0.8913504481315613, -0.044046539813280106, 0.16614995896816254, -0.07331714779138565, -0.01637413166463375, -0.24960452318191528, 0.5097039341926575, -0.15936002135276794, 0.26003313064575195, 0.10938885807991028, 0.07503440976142883]",0,1
A woman walks past trees.,"[0.05143699795007706, -0.0681341141462326, 0.2617024779319763, 0.13851122558116913, -0.07623924314975739, 0.4901232421398163, -0.0011017052456736565, 0.21294429898262024, 0.1469230055809021, 0.21591423451900482, -0.1736309826374054, 0.5108696818351746, -0.13121944665908813, 0.24101489782333374, 0.14110210537910461, -0.15284903347492218]","[0.014034422114491463, -0.22388815879821777, 0.49444499611854553, 0.2852136194705963, 0.024145128205418587, 0.7935561537742615, 0.17174966633319855, -0.1890111118555069, 0.12810687720775604, 0.23636546730995178, 0.00983266532421112, 0.6265442967414856, -0.17962440848350525, 0.20965443551540375, 0.3060271143913269, -0.3023775517940521]",0,1
A man is walking on the street.,"[0.011580733582377434, -0.24613691866397858, 0.06788378208875656, 0.37672242522239685, 0.12641380727291107, 0.5626513361930847, 0.20952539145946503, -0.03991265594959259, 0.05980151146650314, -0.23718416690826416, 0.06974655389785767, 0.5384290218353271, 0.06352189928293228, -0.03467630594968796, 0.36676114797592163, 0.050505928695201874]","[0.04239668697118759, -0.22659793496131897, -0.12059574574232101, 0.40858834981918335, -0.25679194927215576, 0.6413951516151428, 0.5265554189682007, 0.03887125849723816, -0.24977901577949524, -0.25288379192352295, 0.23343631625175476, 0.1763126254081726, -0.3382706046104431, -0.2158670872449875, 0.42123720049858093, -0.07370675355195999]",0,1
A man walks down the street.,"[0.16396139562129974, 0.12093754857778549, -0.02189193107187748, -0.04572996497154236, 0.40997812151908875, 0.7248290181159973, 0.028545942157506943, -0.17765700817108154, -0.07021727412939072, 0.002440759912133217, -0.20734278857707977, 0.06644217669963837, -0.22303029894828796, -0.04379556328058243, 0.10273551940917969, 0.014170960523188114]","[0.2450651079416275, -0.36072710156440735, 0.27021023631095886, 0.06446565687656403, 0.3796369135379791, 0.6753053665161133, 0.6125017404556274, 0.1515725702047348, -0.0009893756359815598, 0.1899144947528839, -0.0711207389831543, 0.46394914388656616, -0.21197937428951263, 0.20361128449440002, 0.07892163097858429, -0.4434899687767029]",0,1
A person is walking on sand.,"[0.12992148101329803, 0.030456596985459328, 0.08940570056438446, 0.20098350942134857, 0.07334285974502563, 0.6809664368629456, 0.18892623484134674, -0.41488683223724365, 0.6776585578918457, 0.3137085437774658, -0.2565872073173523, 0.24698640406131744, -0.26691123843193054, -0.3097689151763916, -0.050474293529987335, 0.03473721444606781]","[0.23246832191944122, -0.13205692172050476, -0.047243498265743256, 0.38210633397102356, 0.20803211629390717, 0.6839463710784912, 0.3465019762516022, -0.14744079113006592, 0.4618111848831177, 0.24076271057128906, 0.032916873693466187, 0.3224326968193054, 0.00047701410949230194, 0.0840410441160202, -0.11430954188108444, -0.19202296435832977]",0,1
A girl walks on the sand.,"[0.23246832191944122, -0.13205692172050476, -0.047243498265743256, 0.38210633397102356, 0.20803211629390717, 0.6839463710784912, 0.3465019762516022, -0.14744079113006592, 0.4618111848831177, 0.24076271057128906, 0.032916873693466187, 0.3224326968193054, 0.00047701410949230194, 0.0840410441160202, -0.11430954188108444, -0.19202296435832977]","[0.3099203407764435, 0.020855488255620003, -0.15519234538078308, -0.3521912395954132, -0.4315928816795349, 0.791842520236969, 0.5526774525642395, 0.2010367065668106, 0.761828601360321, 0.08833449333906174, 0.2642689049243927, 0.22202055156230927, 0.15262556076049805, 0.26851141452789307, -0.0902494266629219, 0.010255121625959873]",0,1
A man walks the sand dunes.,"[0.3099203407764435, 0.020855488255620003, -0.15519234538078308, -0.3521912395954132, -0.4315928816795349, 0.791842520236969, 0.5526774525642395, 0.2010367065668106, 0.761828601360321, 0.08833449333906174, 0.2642689049243927, 0.22202055156230927, 0.15262556076049805, 0.26851141452789307, -0.0902494266629219, 0.010255121625959873]","[-0.00879531167447567, -0.37734082341194153, 0.2572794258594513, 0.21893371641635895, 0.265453577041626, 0.6868314146995544, 0.20240716636180878, -0.11425775289535522, 0.5164171457290649, 0.057499922811985016, 0.1928015649318695, 0.28834211826324463, -0.12000308185815811, -0.06101946532726288, -0.08012796193361282, 0.06212911754846573]",0,1
A man runs on sand.,"[0.17635580897331238, -0.2073633223772049, 0.008361076936125755, 0.11505638062953949, -0.03439401090145111, 0.9269272685050964, 0.25590941309928894, -0.002279212698340416, 0.49282222986221313, 0.07335972040891647, -0.0014335140585899353, 0.24243338406085968, -0.15033262968063354, 0.130483016371727, 0.12027883529663086, 0.07726772129535675]","[0.17108112573623657, -0.39280614256858826, 0.17576053738594055, 0.1221274733543396, 0.11448471248149872, 0.924638569355011, 0.3065055310726166, -0.3237304389476776, 0.3278373181819916, 0.242445707321167, 0.31758177280426025, 0.09221088886260986, -0.06594114750623703, 0.005622515454888344, -0.09577059745788574, 0.0898614451289177]",0,1
The man sits by the pier,"[-0.037484124302864075, -0.471985399723053, 0.4695286750793457, 0.23624300956726074, 0.74665367603302, 0.8501911163330078, 0.14739741384983063, -0.3463839888572693, -0.009953318163752556, -0.04172723740339279, 0.15556591749191284, 0.5620742440223694, -0.35944169759750366, 0.3491215705871582, 0.5367843508720398, 0.3523792028427124]","[-0.20142346620559692, -0.7092037796974182, 0.11460002511739731, 0.4375993013381958, 0.10934720933437347, 0.860014021396637, 0.4160909056663513, -0.30848464369773865, 0.09627685695886612, -0.18495337665081024, 0.11904845386743546, 0.44586169719696045, 0.13874506950378418, 0.16554559767246246, 0.23173242807388306, -0.29789412021636963]",0,1
A man jumps into water.,"[0.43531927466392517, 0.04276673495769501, 0.1499481350183487, -0.08416469395160675, -0.14898039400577545, 0.9422643184661865, 0.3003155291080475, -0.08359503746032715, 0.22657263278961182, 0.24799786508083344, -0.04878328740596771, 0.3255179524421692, -0.08110558241605759, 0.13192328810691833, -0.26762914657592773, 0.4108615219593048]","[-0.012473935261368752, 0.24876753985881805, 0.40643447637557983, 0.1609949916601181, -0.22774724662303925, 1.0301358699798584, 0.6161420941352844, -0.10925711691379547, -0.03124307654798031, 0.5671523809432983, -0.004652529954910278, 0.2390454262495041, -0.5530792474746704, 0.30480673909187317, -0.25877630710601807, 0.322538286447525]",0,1
a person stand in the beach,"[0.12118158489465714, -0.3135703206062317, 0.21489958465099335, 0.3818621337413788, 0.39280828833580017, 0.6115103363990784, 0.1339728832244873, -0.11335892975330353, 0.4784983694553375, 0.12695136666297913, 0.1789526343345642, 0.35348325967788696, -0.26942694187164307, -0.08344374597072601, 0.09204281866550446, 0.0867730900645256]","[0.4944174885749817, -0.31846389174461365, -0.25110816955566406, -0.4691896438598633, -0.16758805513381958, 0.8749668002128601, 0.12397946417331696, -0.044739171862602234, -0.35758763551712036, 0.036663226783275604, 0.2831074297428131, 0.4125822186470032, -0.2252330780029297, 0.2568652629852295, 0.32996493577957153, 0.07906586676836014]",0,1
A person swims in the sea.,"[0.2909734845161438, -0.32925060391426086, 0.10364396125078201, 0.06774403154850006, 0.12364102900028229, 1.0340825319290161, 0.04213499650359154, 0.03344520926475525, 0.05974258482456207, -0.10481608659029007, 0.16522887349128723, 0.1862567812204361, 0.03922274336218834, -0.1428227573633194, -0.07349468767642975, 0.28195834159851074]","[0.17080026865005493, -0.27366212010383606, -0.10650228708982468, 0.2290850430727005, 0.15955758094787598, 0.8991129994392395, 0.22612018883228302, -0.03096936084330082, 0.31832975149154663, -0.207279771566391, -0.03612134978175163, 0.09327154606580734, 0.06934944540262222, 0.27969422936439514, 0.16203409433364868, 0.15682600438594818]",0,1
A woman is walking along the sea.,"[0.11968264728784561, -0.545326828956604, 0.17729319632053375, 0.6049425601959229, 0.7605880498886108, 0.9931656718254089, 0.1727723330259323, -0.1674373894929886, 0.1640380620956421, 0.38259026408195496, 0.07220035046339035, 0.05778105556964874, -0.21848659217357635, -0.07548416405916214, -0.30155235528945923, 0.03971309959888458]","[-0.2711097300052643, 0.028009461238980293, 0.25071778893470764, 0.24296073615550995, -0.0723273977637291, 0.8636534810066223, 0.27735063433647156, 0.2967771291732788, 0.16992849111557007, 0.12379348278045654, -0.23919124901294708, 0.4485858678817749, -0.4907650351524353, 0.21807317435741425, 0.25831401348114014, 0.13420766592025757]",0,1
A person takes a walk next to the sea.,"[-0.18050847947597504, -0.4065586030483246, 0.26879310607910156, 0.3037348687648773, 0.18861642479896545, 0.512692391872406, 0.08972799777984619, 0.14902155101299286, 0.26556694507598877, 0.1650855541229248, 0.22101420164108276, 0.09856199473142624, -0.06385520845651627, -0.09900780022144318, 0.17796728014945984, -0.11688119918107986]","[0.28864753246307373, -0.4857117235660553, 0.45808255672454834, -0.09397444874048233, 0.11817367374897003, 1.2712185382843018, 0.142255499958992, 0.16281796991825104, 0.1780032217502594, 0.07543989270925522, 0.01374036818742752, 0.24494428932666779, 0.10112267732620239, 0.31485503911972046, 0.06512141227722168, -0.04818249121308327]",0,1
A woman is walking along the sea.,"[0.11968264728784561, -0.545326828956604, 0.17729319632053375, 0.6049425601959229, 0.7605880498886108, 0.9931656718254089, 0.1727723330259323, -0.1674373894929886, 0.1640380620956421, 0.38259026408195496, 0.07220035046339035, 0.05778105556964874, -0.21848659217357635, -0.07548416405916214, -0.30155235528945923, 0.03971309959888458]","[0.15675540268421173, -0.05448916554450989, -0.11568484455347061, 0.3121967017650604, 0.2740855813026428, 0.8023187518119812, 0.31144171953201294, -0.07715050131082535, 0.2134535014629364, -0.247452974319458, 0.057700108736753464, 0.36229056119918823, 0.033137813210487366, 0.2775559425354004, 0.01579873077571392, 0.4143822491168976]",0,1
A man walks by the sea.,"[-0.0015800651162862778, -0.26449963450431824, 0.07219810038805008, 0.2767305076122284, 0.14893347024917603, 0.7248488068580627, 0.43514618277549744, 0.0898827612400055, 0.1611817181110382, 0.44406357407569885, 0.09795689582824707, 0.7261890769004822, -0.6316805481910706, 0.2445635199546814, 0.3919152617454529, -0.04446329176425934]","[-0.19914992153644562, -0.054603226482868195, 0.12450504302978516, 0.3431825637817383, 0.013163844123482704, 0.5680151581764221, 0.3840878903865814, -0.10826799273490906, 0.2855514585971832, 0.1091398224234581, -0.12366756796836853, 0.7378588318824768, -0.3136335015296936, 0.38331785798072815, 0.15676051378250122, -0.5704189538955688]",0,1
A WOMAN WALKS BY THE SEA,"[0.22520796954631805, -0.2633834779262543, 0.1328543722629547, 0.14901892840862274, 0.43616124987602234, 0.6321097016334534, 0.06443095207214355, -0.20627082884311676, 0.5448372960090637, 0.0769275426864624, 0.17793512344360352, 0.47631311416625977, -0.3613104820251465, -0.08456479012966156, 0.22865170240402222, -0.28794172406196594]","[-0.11359814554452896, -0.10248830914497375, 0.07408014684915543, 0.5276687145233154, 0.44989246129989624, 0.5825212597846985, 0.4019321799278259, 0.08317425847053528, 0.19471576809883118, 0.2323026806116104, 0.03420381247997284, 0.23954550921916962, -0.4449312686920166, 0.1572704017162323, 0.47870686650276184, -0.1959662139415741]",0,1
A person runs along the sea.,"[0.0675383135676384, -0.38139477372169495, 0.09115016460418701, 0.436084508895874, 0.16481536626815796, 0.6707494258880615, 0.5420094132423401, 0.18745233118534088, 0.40292003750801086, 0.21517397463321686, 0.17245012521743774, 0.44875216484069824, -0.17830590903759003, 0.15827596187591553, -0.17489120364189148, 0.11513973027467728]","[-0.0030136611312627792, -0.3185151517391205, 0.2977008819580078, -0.09513172507286072, 0.09820365905761719, 0.6419289708137512, 0.3273307681083679, -0.16139276325702667, 0.38085663318634033, 0.11107558757066727, 0.19708748161792755, 0.39732009172439575, -0.44871774315834045, 0.2219509333372116, 0.00908028893172741, -0.009334794245660305]",0,1
A man is jumping into the sea.,"[0.12196449190378189, -0.3265364170074463, 0.39773842692375183, 0.2385348677635193, 0.5180773735046387, 1.0428225994110107, 0.519972026348114, -0.6257901787757874, 0.21044152975082397, -0.1733059287071228, 0.09667390584945679, -0.1337277591228485, -0.1318008303642273, -0.3557223677635193, 0.012307031080126762, -0.2293751984834671]","[0.2380109280347824, 0.1461542397737503, 0.312559574842453, -0.1872851699590683, -0.012139743193984032, 0.9998077750205994, 0.001812879927456379, 0.06662921607494354, -0.25578027963638306, 0.09055597335100174, 0.1808704286813736, 0.3883720636367798, -0.40847837924957275, 0.1470499336719513, -0.16279061138629913, -0.195735365152359]",0,1
A dog sitting in a meadow.,"[0.1186729446053505, -0.47204354405403137, 0.2474624663591385, 0.07032732665538788, 0.05791640281677246, 1.016966700553894, 0.0577571801841259, -0.05002240836620331, -0.0854458212852478, 0.23374447226524353, -0.1316545456647873, 0.2866784930229187, -0.28332483768463135, -0.01730605773627758, 0.06628979742527008, 0.05832492560148239]","[-0.10907148569822311, -0.11817537248134613, 0.49559590220451355, 0.4355056583881378, 0.14339309930801392, 0.9978500008583069, 0.020194154232740402, 0.06382394582033157, -0.06863384693861008, 0.3754754364490509, -0.3888186514377594, 0.831232488155365, -0.662754476070404, 0.018574407324194908, 0.13505080342292786, -0.23436249792575836]",0,1
A dog is sitting on the floor.,"[0.3007246255874634, -0.33379897475242615, 0.11088753491640091, 0.3888811767101288, 0.14122986793518066, 0.8023866415023804, 0.06994335353374481, 0.1669585257768631, -0.029761692509055138, 0.4010806679725647, 0.13173046708106995, 0.3875585198402405, -0.19509999454021454, -0.13940273225307465, 0.3506157100200653, -0.09630279988050461]","[0.03055998869240284, -0.35180720686912537, 0.6854450106620789, 0.4849839508533478, -0.10191948711872101, 0.6624686121940613, -0.02070014551281929, 0.46713486313819885, -0.0950864627957344, 0.2063015103340149, 0.05727814882993698, 0.7037763595581055, 0.01920299045741558, 0.2402786761522293, 0.47607970237731934, 0.23832334578037262]",0,1
A dog sits on a floor.,"[0.00838722474873066, -0.29312247037887573, 0.19713155925273895, 0.21484822034835815, -0.09785785526037216, 0.6466785073280334, 0.18410152196884155, 0.06725428998470306, 0.1473187506198883, 0.011120567098259926, 0.28774622082710266, 0.14832474291324615, 0.2846338152885437, 0.02156357280910015, 0.2483295202255249, -0.01790468394756317]","[0.7919804453849792, -0.393005907535553, 0.2565153241157532, 0.1960560381412506, -0.12270757555961609, 0.6735526919364929, 0.3554520905017853, -0.04072565585374832, -0.08322351425886154, -0.20179207623004913, 0.40833523869514465, 0.41482341289520264, -0.03535352647304535, 1.4981254935264587e-05, 0.09502419829368591, 0.24262483417987823]",0,1
