sentence,image_1,image_2,label_image1,label_image2
Person carries bride.,"[-0.5358710885047913, 0.02496524713933468, -0.4274439811706543, -0.37894776463508606, -0.264851838350296, -0.4840010404586792, 0.14412525296211243, -0.07346058636903763, -0.07595036923885345, -0.11972590535879135, 0.08824123442173004, 0.010847210884094238, 0.5796533823013306, -0.4046298861503601, 0.7362046241760254, -0.17348706722259521, 0.7363469004631042, -0.2905076742172241, -0.17529571056365967, 0.8195348978042603, -0.12594254314899445, 0.6548042893409729, -0.3626594841480255, -0.2420627623796463, -0.1965613216161728, -0.48850110173225403, 0.23231495916843414, -0.5904582142829895, -0.40925952792167664, 0.310467004776001, 0.22507669031620026, 0.714888334274292, 0.12072638422250748, -0.1078357920050621, -0.4608480632305145, -0.04775392264127731, -0.02578851580619812, 0.09671957045793533, -0.16416510939598083, 0.36608177423477173]","[-0.3372425436973572, -0.2652643322944641, -0.44015267491340637, -1.0269100666046143, -0.6582944989204407, -0.7733072638511658, 0.29685071110725403, -0.4110713005065918, 0.37984564900398254, -0.29307132959365845, 0.48287898302078247, -0.14150753617286682, 0.24840456247329712, -0.2687213718891144, 0.5349745154380798, 0.3182874023914337, 0.4870080351829529, -0.20892393589019775, -0.5386635661125183, 0.7723954319953918, 0.4285378158092499, 0.06012365221977234, -0.9123286008834839, 0.0030778618529438972, -0.20001427829265594, -0.10921461880207062, 0.0047439150512218475, -0.7103462219238281, -0.02923499420285225, 0.7377186417579651, 0.5185165405273438, 0.7611616849899292, 0.17122754454612732, -0.21470864117145538, -0.519263505935669, -0.08577818423509598, -0.5437634587287903, -0.08543066680431366, -0.2319372296333313, -0.4359416365623474]",0,1
The bride sat next to the tree.,"[-0.03977618366479874, -0.12017054110765457, -0.17320922017097473, -0.744053840637207, 0.11973905563354492, 0.2944256067276001, -0.04349780082702637, -0.3991900086402893, -0.060710251331329346, -0.24953541159629822, 0.09564191102981567, 0.10131397843360901, 0.26564711332321167, -0.1137159913778305, 0.3466506004333496, -0.11317241936922073, 0.6465277671813965, -0.09732663631439209, -0.2618853449821472, 0.6399774551391602, 0.4920121133327484, 0.07200063765048981, -0.4127701222896576, 0.08855096995830536, -0.1476294845342636, 0.40682873129844666, 0.0892615020275116, -0.4567760229110718, 0.4094208776950836, 0.49818262457847595, 0.2246648371219635, 0.3160128891468048, 0.26980099081993103, -0.2099534273147583, -0.5596572756767273, 0.03683478385210037, -0.21434295177459717, -0.11638957262039185, -0.4068157374858856, 0.14176496863365173]","[0.2525326907634735, -0.14515863358974457, 0.2983291447162628, -0.46783021092414856, 0.1939399391412735, -0.193587988615036, -0.008762942627072334, -0.6604512333869934, 0.013604236766695976, 0.017500972375273705, 0.18380555510520935, 0.27597495913505554, 0.0028168000280857086, -0.354748398065567, 0.6855830550193787, 0.13655729591846466, 0.5837404131889343, -0.46994221210479736, -0.4796966016292572, 0.8074727058410645, 0.2528417110443115, 0.1338355392217636, -0.37940555810928345, -0.11975482106208801, 0.0016052555292844772, -0.09936442226171494, -0.011151332408189774, -0.3100968301296234, 0.21355070173740387, -0.17246569693088531, 0.31075814366340637, 0.20119036734104156, 0.03516121953725815, -0.311908096075058, -0.2576683461666107, 0.5260876417160034, -0.42825740575790405, 0.13504062592983246, -0.10341547429561615, -0.15006285905838013]",0,1
A person carries the brides dress.,"[0.12538230419158936, 0.1641600877046585, 0.2075817584991455, -0.8615192770957947, -0.1721167415380478, -0.43428969383239746, -0.10777369141578674, 0.04512805491685867, 0.08574952185153961, 0.06647098809480667, -0.02070065401494503, 0.07348835468292236, -0.03606471046805382, -0.24719412624835968, 0.14949792623519897, 0.1198735460639, 0.7504189014434814, 0.07225199788808823, -0.639013409614563, 0.5262439846992493, 0.19141121208667755, 0.48555946350097656, -0.5130355358123779, 0.04073047265410423, 0.04729683697223663, 0.08874102681875229, 0.17799513041973114, -0.2991761267185211, 0.2572343349456787, 0.5563645958900452, 0.7335593104362488, 0.7318643927574158, -0.04869212955236435, -0.355619341135025, -0.7239391207695007, -0.15621213614940643, -0.7505323886871338, -0.043553486466407776, -0.5054202675819397, 0.011753804981708527]","[0.10839388519525528, 0.179296612739563, 0.010722564533352852, -0.420625776052475, -0.5518606305122375, -0.23363831639289856, -0.04637822508811951, -0.22371326386928558, -0.03359192609786987, -0.0851798877120018, -0.4218843877315521, 0.06998589634895325, -0.06914816796779633, -0.028697742149233818, 0.3024086654186249, 0.21471521258354187, 1.069661021232605, -0.9542070627212524, -0.05887699872255325, 0.48481234908103943, 0.2456873506307602, 0.188468798995018, -0.03541488200426102, 0.008898758329451084, 0.02142953686416149, -0.19644224643707275, 0.12039785087108612, 0.07816662639379501, -0.13022811710834503, 0.043001532554626465, 0.01580018363893032, 0.8404309749603271, 0.15546640753746033, -0.386428564786911, -0.6093510985374451, -0.19024164974689484, -0.7209035158157349, 0.058089107275009155, 0.22806641459465027, 0.14802291989326477]",0,1
Player celebrates game.,"[0.33341139554977417, 0.07788743823766708, 0.12656156718730927, -0.7278072834014893, -0.4553412199020386, -0.033880189061164856, 0.16398166120052338, -0.5880205631256104, -0.25629162788391113, -0.024663547053933144, -0.25460222363471985, 0.1915431171655655, 0.2359304130077362, 0.007749522104859352, 0.4437372088432312, 0.005591625347733498, 0.8592970967292786, -0.3963777422904968, 0.0038573667407035828, 0.7306952476501465, 0.6204169988632202, 0.6272498965263367, -0.39858192205429077, -0.12364490330219269, -0.4885627329349518, -0.6675704121589661, 0.05693553015589714, -0.12764976918697357, 0.11220815777778625, 0.12728145718574524, 0.057236380875110626, 0.6177478432655334, 0.25421223044395447, -0.22891922295093536, -0.19920231401920319, 0.3330189883708954, -0.42207714915275574, 0.04542936384677887, -0.10458886623382568, 0.31848686933517456]","[-0.16242818534374237, 0.052149735391139984, 0.2476280778646469, -0.3349471092224121, -0.3326019048690796, -0.40062248706817627, 0.2593803405761719, -0.19186167418956757, -0.40500447154045105, 0.08029180020093918, 0.003575177863240242, 0.1656782627105713, -0.03792509064078331, -0.48841580748558044, 0.32716605067253113, 0.1329890787601471, 1.0599370002746582, -0.24872063100337982, -0.19487717747688293, 0.8554972410202026, 0.11528192460536957, 0.4790443778038025, -0.09625992178916931, 0.09315291047096252, -0.06017254292964935, -0.23485635221004486, -0.3471013903617859, -0.24447618424892426, 0.263582319021225, 0.40299341082572937, 0.3848309814929962, 0.8575432300567627, -0.035203032195568085, -0.5450221300125122, -0.21214693784713745, 0.05216603726148605, -0.520341694355011, 0.30877575278282166, 0.09668983519077301, 0.5701804757118225]",0,1
Person plays computer game.,"[-0.14253942668437958, -0.31017717719078064, -0.23014886677265167, -0.4166907072067261, -0.6368920207023621, -0.18031063675880432, 0.13302724063396454, -0.4291192889213562, -0.12405954301357269, -0.05682133883237839, -0.3536352813243866, -0.1907823085784912, 0.022636931389570236, 0.009978430345654488, 0.1970037817955017, 0.22467514872550964, 0.6006500720977783, -0.3296748697757721, 0.07991709560155869, 0.5647129416465759, 0.5929053425788879, 0.6036543250083923, -0.6060788631439209, -0.2346794605255127, 0.1397678256034851, -0.0566323921084404, 0.05893857404589653, -0.24944691359996796, -0.25611168146133423, -0.012193607166409492, 0.13474701344966888, 0.7348135709762573, 0.06292978674173355, -0.1665365993976593, 0.1735781729221344, 0.07421692460775375, -0.4031160771846771, 0.25425881147384644, -0.07221895456314087, 0.07946431636810303]","[-0.376782089471817, -0.22175754606723785, -0.16556043922901154, -0.1416897028684616, -0.5046459436416626, -0.49664968252182007, 0.6628832817077637, -0.8300977945327759, -0.1974978893995285, -0.058130137622356415, 0.16287191212177277, 0.43164539337158203, 0.24493929743766785, -0.21056579053401947, 0.2303737848997116, -0.18977029621601105, 0.6909060478210449, -0.37428200244903564, -0.3293483257293701, 0.6982263922691345, 0.5662865042686462, 0.3958554267883301, -0.08477143943309784, -0.26519444584846497, -0.5426763296127319, -0.337192565202713, 0.20016901195049286, -0.21474534273147583, 0.1277959942817688, 0.27704936265945435, 0.16606146097183228, 0.5657703876495361, -0.33713385462760925, -0.3458713889122009, -0.3546084463596344, -0.021612050011754036, 0.006611690856516361, 0.2155541330575943, 0.007227752357721329, 0.1435968577861786]",0,1
Players took a knee during game.,"[0.2037968784570694, 0.33225005865097046, -0.2785073518753052, -0.4215337336063385, -0.6124165654182434, 0.01465650461614132, 0.3507455289363861, -0.5498008728027344, -0.09025602042675018, 0.469078928232193, 0.23080579936504364, 0.11948540806770325, 0.20009225606918335, -0.250741571187973, 0.896989643573761, 0.04678652435541153, 0.7457854151725769, -0.2691384553909302, -0.052596889436244965, 0.6920219659805298, 0.8999976515769958, 0.561237096786499, -0.13885626196861267, 0.0983215719461441, -0.26874276995658875, -0.5873041152954102, 0.08023364841938019, 0.04000414162874222, 0.24207493662834167, 0.03385879099369049, 0.3159426748752594, 0.6908022165298462, -0.0099111869931221, -0.27268537878990173, -0.11038267612457275, 0.042176783084869385, -0.5574551820755005, 0.08680345118045807, 0.15065038204193115, -0.014279805123806]","[0.1704985350370407, 0.12580935657024384, 0.3342258334159851, -0.6397088170051575, -0.10366331040859222, -0.13427400588989258, 0.3527523875236511, -0.6247038841247559, -0.23685060441493988, -0.15764684975147247, -0.029305560514330864, 0.6095007658004761, 0.24074366688728333, 0.016108276322484016, 0.5200697779655457, -0.016741162165999413, 0.7418269515037537, -0.3721868693828583, -0.2951827645301819, 0.34417375922203064, 0.4682289659976959, 0.38620591163635254, -0.44603317975997925, -0.15527233481407166, -0.730588436126709, -0.6903488636016846, 0.17173947393894196, 0.15243080258369446, 0.2920853793621063, -0.20026491582393646, 0.24303516745567322, 0.34595534205436707, -0.31869035959243774, -0.29848530888557434, 0.0383082777261734, 0.1079406812787056, -0.4745115637779236, -0.10029099881649017, -0.39339300990104675, -0.035504259169101715]",0,1
Players celebrate after  game.,"[0.3855836093425751, -0.23189868032932281, 0.5071946382522583, -0.383724570274353, 0.021205592900514603, 0.0843903198838234, -0.0794602632522583, -0.3737678825855255, -0.11463691294193268, -0.014418849721550941, -0.253887802362442, 0.01968349516391754, 0.11259819567203522, -0.2756066620349884, 0.520164430141449, 0.13649490475654602, 1.0347402095794678, -0.7325797080993652, 0.13930729031562805, 0.44982096552848816, 1.2492470741271973, 0.4813908338546753, -0.13091637194156647, -0.4586513638496399, -0.36555954813957214, -0.42742109298706055, 0.06284283101558685, -0.24150021374225616, 0.15838932991027832, -0.08065348863601685, 0.03033355437219143, 0.9992845058441162, 0.0009956732392311096, -0.5404412746429443, -0.6067505478858948, 0.17095883190631866, -0.669521689414978, 0.14337171614170074, 0.24370968341827393, 0.25012677907943726]","[0.2766128480434418, 0.10181962698698044, 0.058778464794158936, -0.6056633591651917, -0.24176137149333954, -0.31861889362335205, -0.09530726820230484, -0.15907816588878632, -0.10636338591575623, 0.1151709333062172, 0.1929127275943756, 0.283408522605896, 0.14932915568351746, -0.32286012172698975, 0.7730042934417725, -0.04779880493879318, 0.7113378643989563, -0.41710856556892395, 0.36565202474594116, 0.2791999280452728, 0.6153281927108765, 0.41252750158309937, -0.15394257009029388, -0.330462247133255, -0.47694072127342224, -0.5827717185020447, 0.23595291376113892, -0.034097857773303986, 0.1439131647348404, -0.18051192164421082, 0.19450496137142181, 0.6096013188362122, 0.06714194267988205, -0.4032989740371704, -0.13173137605190277, 0.05338534712791443, -0.7508203387260437, -0.051697030663490295, -0.17656871676445007, 0.37461206316947937]",0,1
Man stand on beach.,"[0.27726510167121887, -0.1719561666250229, -0.3704105615615845, 0.03596802055835724, -0.6701692938804626, -0.19837446510791779, 0.1295316517353058, -0.524978518486023, -0.13519887626171112, 0.031244372949004173, -0.15450748801231384, -0.009414039552211761, 0.07881574332714081, -0.4824083745479584, 0.5349020957946777, 0.21409408748149872, 0.7002977132797241, -0.38832274079322815, -0.2886027693748474, 0.8190392255783081, 0.14951539039611816, 0.5439779162406921, -0.12933824956417084, -0.11684180051088333, -0.29906201362609863, -0.06043486297130585, -0.2836475074291229, 0.030682707205414772, 0.16629482805728912, 0.07155461609363556, 0.44166579842567444, 0.2542906105518341, -0.016460001468658447, 0.04733850806951523, 0.4615325629711151, -0.0723533108830452, -0.3758425712585449, 0.3902381956577301, 0.07262304425239563, 0.13197150826454163]","[0.18761350214481354, -0.05795041471719742, -0.3334192633628845, -0.33669883012771606, -0.019643176347017288, -0.06900116056203842, 0.16037067770957947, -0.4205859303474426, -0.48406922817230225, 0.1729007065296173, 0.08432905375957489, -0.1555260419845581, 0.025313567370176315, -0.002397952601313591, 0.5445257425308228, -0.03218572586774826, 0.614982008934021, -0.06246441602706909, -0.2774029076099396, 0.6367446184158325, 0.3595181405544281, 0.1218753457069397, -0.33287879824638367, -0.31400561332702637, -0.5750419497489929, -0.17262853682041168, -0.11408600211143494, -0.08682957291603088, 0.3799661099910736, 0.11360213160514832, 0.30067795515060425, 0.3051187992095947, -0.2057614028453827, 0.11585374921560287, 0.015241185203194618, -0.08155938982963562, -0.19320495426654816, -0.032015711069107056, -0.13094227015972137, 0.1291864812374115]",0,1
Woman stands in park,"[0.43742528557777405, -0.128195121884346, -0.43167799711227417, -0.02541591227054596, -0.5031737685203552, -0.07662110030651093, 0.111139677464962, -0.45187950134277344, -0.33162620663642883, -0.25841024518013, -0.19661197066307068, -0.17766666412353516, 0.4556632936000824, -0.1043601706624031, 0.6574779152870178, 0.10040592402219772, 0.45018064975738525, -0.307065486907959, -0.4031465947628021, 0.8199328780174255, 0.8357387781143188, 0.2439228594303131, -0.3424054682254791, 0.047552723437547684, -0.48640796542167664, -0.7368669509887695, -0.10317195951938629, -0.6733090877532959, 0.10795015096664429, 0.4315759539604187, 0.7558472752571106, 0.5594938397407532, 0.36702388525009155, -0.03552446514368057, -0.2472822368144989, 0.23602928221225739, -0.2544700801372528, -0.04010601341724396, 0.07180526852607727, 0.10117318481206894]","[0.19388939440250397, 0.1941959708929062, -0.26529309153556824, -0.2743939161300659, 0.11879433691501617, -0.3658008575439453, 0.2162008136510849, -0.3717670738697052, -0.5011223554611206, -0.08253514021635056, 0.05541431903839111, 0.050650760531425476, 0.3737177550792694, -0.4950653612613678, 0.5272901654243469, 0.14917193353176117, 0.6848872303962708, 0.08629394322633743, -0.397910475730896, 0.30831602215766907, 0.13260319828987122, 0.3630029559135437, -0.21010807156562805, -0.17455515265464783, -0.466402143239975, -0.1742589920759201, 0.1094648540019989, -0.46638745069503784, -0.1663641482591629, -0.20006436109542847, 0.6098582744598389, 0.5631740689277649, 0.055631496012210846, 0.07126564532518387, -0.2396073341369629, 0.17955507338047028, -0.39176756143569946, 0.22933222353458405, 0.28046485781669617, 0.33800214529037476]",0,1
Person stands high in tree.,"[0.7025564312934875, -0.21848119795322418, 0.3190426826477051, -0.34589970111846924, -0.17674624919891357, -0.1872776746749878, 0.7441724538803101, -0.6575577855110168, -0.5857104063034058, -0.05954890698194504, 0.33468881249427795, -0.10077567398548126, 0.33234158158302307, -0.3702326714992523, 0.690146267414093, 0.1773630529642105, 0.5032435655593872, -0.11041844636201859, -0.004751570522785187, 0.551062822341919, 0.6380850672721863, 0.07112175971269608, -0.39667683839797974, 0.06411545723676682, -0.1165505200624466, -0.02446814812719822, -0.0536397285759449, -0.3380676507949829, -0.05856124684214592, -0.06719062477350235, 0.12221228331327438, 0.33162224292755127, 0.4800417125225067, 0.08796455711126328, -0.22977370023727417, -0.29397886991500854, -0.5728431940078735, 0.20479826629161835, 0.034304019063711166, -0.1333133578300476]","[0.6319799423217773, -0.4162285029888153, -0.372949481010437, -0.28128358721733093, -0.4010695815086365, 0.050639547407627106, 0.27897730469703674, -0.4657028913497925, -0.22373007237911224, -0.14907090365886688, -0.03815373778343201, 0.17343533039093018, 0.27050694823265076, -0.3735615909099579, 0.6969981789588928, 0.032823868095874786, 0.5888813138008118, -0.40900707244873047, -0.31623438000679016, 0.9512693285942078, 0.4598560035228729, 0.2792760133743286, -0.07979808747768402, 0.08967924118041992, -0.7397916316986084, -0.7250745892524719, -0.13261191546916962, -0.4505802392959595, 0.2052146941423416, 0.10665565729141235, 0.7141606211662292, 0.39190244674682617, 0.5078224539756775, 0.2301936149597168, -0.2447604238986969, 0.03123142383992672, -0.37309980392456055, 0.3417224586009979, 0.08700855076313019, 0.06647013872861862]",0,1
Man stands in lake.,"[0.26468589901924133, -0.20428501069545746, 0.07051736116409302, -0.13370227813720703, -0.20467528700828552, -0.12093418836593628, -0.16593164205551147, -0.6278855204582214, -0.042329929769039154, 0.029113685712218285, -0.07269491255283356, 0.19491977989673615, -0.2021246999502182, -0.33859342336654663, 0.6465604901313782, 0.2038700133562088, 0.6062524914741516, -0.3514801561832428, -0.3150002658367157, 0.8243136405944824, 0.3506576418876648, 0.0634777620434761, -0.26796776056289673, 0.11755695939064026, -0.5641530752182007, -0.44596022367477417, -0.1843036264181137, -0.23848916590213776, 0.38114938139915466, -0.3136826455593109, 0.3969208598136902, 0.14100725948810577, -0.1526142656803131, 0.02646944485604763, 0.35118162631988525, 0.02121829055249691, -0.3020085394382477, 0.32870393991470337, -0.20158332586288452, -0.028880834579467773]","[0.3890029489994049, -0.07275167852640152, -0.04933292418718338, -0.1769242286682129, -0.03156868740916252, -0.03294091671705246, 0.14968252182006836, -0.8733260631561279, -0.4253212809562683, 0.011551758274435997, 0.25817370414733887, 0.3272329568862915, 0.15235674381256104, -0.6674565076828003, 0.41446566581726074, 0.060964830219745636, 0.9390798211097717, -0.305031418800354, -0.26644453406333923, 0.5978010296821594, 0.1788308471441269, 0.35890817642211914, 0.1221265122294426, -0.009972373954951763, -0.47752752900123596, -0.28409644961357117, -0.5203103423118591, 0.12554402649402618, 0.2236461192369461, -0.21048715710639954, 0.43301674723625183, 0.38740459084510803, -0.01790095865726471, 0.06255675107240677, 0.28804975748062134, -0.1632644683122635, 0.006848477758467197, 0.0449349582195282, -0.2141624391078949, 0.23200079798698425]",0,1
Person stands in grassy field.,"[0.6152254343032837, -0.5502489805221558, 0.08907599002122879, -0.35052114725112915, -0.34312254190444946, -0.2947162091732025, 0.016679508611559868, -0.7491191625595093, 0.004699027165770531, -0.0751292034983635, 0.024921538308262825, -0.06833099573850632, 0.11399883031845093, -0.5572341680526733, 0.6093563437461853, 0.05642326921224594, 0.6948891282081604, -0.34353527426719666, -0.36472445726394653, 0.5660623908042908, 0.3973516821861267, 0.34499311447143555, -0.46615949273109436, -0.6388066411018372, -0.33869263529777527, -0.14582613110542297, -0.3073110580444336, -0.33431845903396606, 0.2512981593608856, -0.08325556665658951, 0.8610615730285645, 0.8407278060913086, 0.054848767817020416, -0.41620758175849915, 0.32960623502731323, 0.214858740568161, -0.1772340089082718, 0.38174721598625183, 0.07589901983737946, -0.14188948273658752]","[0.09113507717847824, 0.17400559782981873, -0.24655671417713165, -0.042300641536712646, -0.5169026851654053, -0.3222840130329132, 0.6974970102310181, -0.33841246366500854, -0.22338981926441193, -0.3069618344306946, -0.16961485147476196, 0.1873779594898224, 0.3968077003955841, -0.09546279907226562, 0.7832462787628174, 0.6443502306938171, 0.41235238313674927, -0.3647163510322571, -0.23159974813461304, 0.49612540006637573, 0.4500207006931305, -0.07231724262237549, -0.17762123048305511, 0.26009488105773926, -0.19996240735054016, -0.4149221181869507, 0.5141578316688538, -0.1498766988515854, 0.2353350818157196, 0.2641282081604004, 0.6915575265884399, 0.36956873536109924, -0.1098669022321701, -0.19197988510131836, -0.17916449904441833, 0.33750107884407043, 0.1277569830417633, -0.11158235371112823, -0.3055602014064789, 0.40538692474365234]",0,1
Man stands in a field.,"[0.32476410269737244, 0.028735985979437828, -0.06467550992965698, -0.1359342336654663, -0.3227837085723877, 0.15208351612091064, 0.03846956789493561, -0.5094897150993347, -0.20611359179019928, 0.018131455406546593, -0.1989309936761856, -0.10578407347202301, 0.2530307471752167, -0.5142831802368164, 0.43655696511268616, 0.2919732630252838, 0.15871594846248627, -0.03132564574480057, -0.3146386742591858, 0.6028407216072083, 0.5767462253570557, 0.41029471158981323, -0.3411840498447418, -0.37866711616516113, -0.14542104303836823, 0.06006429344415665, 0.06299471855163574, -0.26628822088241577, 0.6067934036254883, 0.21524019539356232, 0.31409069895744324, 0.49466267228126526, 0.2120172381401062, 0.0448763370513916, 0.10253559798002243, 0.0007833074778318405, -0.2646002769470215, 0.12077300250530243, -0.3399308919906616, -0.12848526239395142]","[0.20276685059070587, 0.15900780260562897, -0.10477353632450104, -0.34432893991470337, -0.49597352743148804, 0.07069466263055801, 0.1454697549343109, -0.5867305994033813, -0.29265281558036804, 0.059868328273296356, 0.08347629010677338, -0.11938462406396866, 0.1276221126317978, -0.2196025252342224, 0.4769434928894043, 0.33167392015457153, 0.6180479526519775, -0.4322661757469177, 0.04806245118379593, 0.6456613540649414, 0.3772924542427063, 0.25095248222351074, -0.15761032700538635, 0.17825812101364136, -0.2835979163646698, -0.09140130877494812, -0.13572292029857635, -0.2507825493812561, 0.07990710437297821, 0.10879290103912354, 0.4107181429862976, 0.637026846408844, 0.27709710597991943, -0.09801330417394638, 0.04848196357488632, 0.08247724175453186, -0.4139285385608673, -0.3271426558494568, -0.19830577075481415, -0.12528961896896362]",0,1
Girl stands in grass.,"[0.2707846462726593, -0.23565585911273956, -0.028415365144610405, -0.15838409960269928, -0.1275070458650589, -0.30206942558288574, 0.3201572895050049, -0.22887398302555084, -0.34142956137657166, -0.04185725003480911, 0.04524195194244385, -0.24236641824245453, 0.06364990770816803, -0.2548268139362335, 0.4832075238227844, -0.02714679203927517, 0.4607533812522888, 0.14834749698638916, -0.1622924506664276, 0.756431519985199, 0.4223320782184601, 0.3074110746383667, -0.20152375102043152, 0.08042154461145401, -0.3291262686252594, -0.3038492798805237, -0.023306075483560562, 0.013051172718405724, 0.13500206172466278, 0.350128173828125, 0.7295179963111877, 0.6540595889091492, 0.4186927080154419, 0.33704766631126404, -0.09792102873325348, -0.08797428011894226, -0.3481657803058624, -0.01624472253024578, -0.12767794728279114, -0.17343059182167053]","[0.2951411008834839, -0.21906828880310059, -0.09295712411403656, -0.579825222492218, 0.11446835100650787, 0.27864593267440796, 0.060959190130233765, -0.2028397172689438, -0.5136695504188538, 0.04918203502893448, 0.08891120553016663, 0.044255465269088745, 0.4978432357311249, -0.37575557827949524, 0.3201802670955658, -0.20114849507808685, 0.8171997666358948, -0.032611943781375885, 0.04783514887094498, 0.403680682182312, 0.5765345096588135, 0.24787679314613342, -0.3343828618526459, 0.04765677824616432, -0.6778355836868286, -0.3071299195289612, 0.025223594158887863, -0.07888740301132202, 0.13468597829341888, 0.3653525710105896, 0.5959895253181458, 0.6217579245567322, 0.16486644744873047, -0.028690556064248085, -0.4301453232765198, 0.04994581639766693, -0.5629737377166748, -0.17398567497730255, -0.16628392040729523, 0.32332009077072144]",0,1
Person stands near lake.,"[0.1891617625951767, -0.21789194643497467, 0.09738761186599731, -0.3280220031738281, -0.4928140640258789, -0.08762436360120773, 0.48009082674980164, -0.8195337057113647, -0.3640904128551483, -0.08671503514051437, 0.2417791336774826, 0.3128683567047119, 0.19043292105197906, -0.08440835773944855, 0.6853761076927185, 0.7676777839660645, 0.49624723196029663, -0.27449366450309753, -0.5672750473022461, 0.5049680471420288, 0.8006405234336853, 0.3913220167160034, -0.43758150935173035, -0.2803325653076172, -0.4836142957210541, 0.08103886991739273, 0.32834479212760925, -0.35655781626701355, 0.4029589295387268, 0.41395920515060425, 0.9401741623878479, 0.5984796285629272, -0.3000500202178955, -0.018010200932621956, 0.0032490212470293045, -0.4535643756389618, -0.45958206057548523, 0.3552910387516022, -0.13256791234016418, -0.24694600701332092]","[0.5145186185836792, -0.003523344174027443, 0.36248868703842163, -0.49891960620880127, -0.22623559832572937, -0.30154532194137573, 0.40157726407051086, -0.37647366523742676, -0.5007374286651611, -0.11760809272527695, 0.011275233700871468, -0.07601293176412582, 0.08215385675430298, -0.2705266773700714, 0.47734004259109497, -0.09106337279081345, 0.6741117238998413, -0.3485020399093628, -0.07848597317934036, 0.9444708824157715, 0.060890208929777145, 0.4103166460990906, -0.04413969814777374, -0.1801777482032776, -0.24476434290409088, -0.4948558509349823, -0.03303420916199684, 0.01908903382718563, 0.07913999259471893, 0.07842101901769638, 0.6461843848228455, 0.5908980369567871, 0.10961204022169113, 0.22177132964134216, -0.05159982293844223, 0.09056899696588516, -0.37623095512390137, -0.216802716255188, -0.5277170538902283, 0.17376938462257385]",0,1
Boy walks in shallow water with dad.,"[-0.14872010052204132, 0.3947131633758545, -0.09984367340803146, -0.055740565061569214, -0.15196752548217773, -0.700554609298706, 0.49811360239982605, -0.4334380626678467, -0.3319728672504425, 0.08491749316453934, 0.25251370668411255, 0.18784849345684052, -0.12302796542644501, -0.19640055298805237, 0.30652090907096863, 0.14884434640407562, 0.6055001616477966, -0.40824776887893677, -0.4839508533477783, 0.6686834096908569, 0.047565292567014694, 0.32011789083480835, 0.12279359996318817, -0.40938860177993774, -0.17770536243915558, -0.6358076333999634, -0.4365915358066559, -0.08034571260213852, 0.002410534769296646, 0.04933565855026245, 0.7039257884025574, 0.37710532546043396, -0.2900908589363098, -0.2384764850139618, 0.08149135857820511, -0.15268875658512115, -0.2140328288078308, 0.17480754852294922, -0.5023534893989563, 0.4001970887184143]","[0.1966121941804886, -0.07541241496801376, -0.20310883224010468, -0.2651175856590271, -0.1785733997821808, -0.26585233211517334, 0.19954140484333038, -0.8234087228775024, -0.40355709195137024, 0.0031221117824316025, 0.2001323103904724, 0.22276392579078674, 0.19688016176223755, -0.5512226819992065, 0.47024938464164734, -0.04820335656404495, 0.7040949463844299, -0.09765338152647018, -0.24274754524230957, 0.7585291862487793, 0.3694489896297455, 0.3413078188896179, -0.15368323028087616, -0.20212547481060028, -0.7290048599243164, -0.3090987205505371, -0.5230890512466431, -0.13603752851486206, 0.21919700503349304, 0.013561232015490532, 0.6820498704910278, 0.6169772148132324, -0.12992912530899048, -0.0032856930047273636, 0.0215125884860754, -0.32949960231781006, -0.38420626521110535, 0.11633552610874176, -0.12284663319587708, 0.49393701553344727]",0,1
Boy walks in road,"[-0.17573122680187225, -0.016645746305584908, 0.13275794684886932, -0.42899686098098755, -0.41398632526397705, -0.4256190061569214, 0.22202889621257782, -0.7844541072845459, -0.21055825054645538, -0.20063933730125427, -0.1605958640575409, -0.05935245752334595, -0.2979460060596466, -0.2657431662082672, 0.740606427192688, 0.03276796638965607, 0.8596785664558411, -0.4572238326072693, -0.32180243730545044, 0.7928820848464966, 0.2727756202220917, 0.49373161792755127, 0.03319793939590454, -0.041477058082818985, -0.2849257290363312, -0.09957794845104218, 0.10672231018543243, -0.3290817439556122, -0.12841472029685974, -0.14589807391166687, 0.49955442547798157, 0.2661363184452057, -0.11620496958494186, -0.2651197612285614, 0.3622545599937439, -0.1429460495710373, -0.6618718504905701, 0.09434950351715088, -0.3423745334148407, 0.21118390560150146]","[0.21122993528842926, -0.06464426964521408, 0.09176947176456451, -0.22882330417633057, 0.03204416111111641, -0.2771466076374054, 0.08143875747919083, -0.4040645956993103, -0.3992876410484314, 0.027631228789687157, 0.0028516966849565506, -0.18836215138435364, -0.061854537576436996, -0.23704548180103302, 0.6419458985328674, -0.19688700139522552, 0.930505096912384, 0.11472485214471817, -0.14025619626045227, 0.6579864621162415, 0.2725450098514557, 0.2272975742816925, -0.06929482519626617, -0.25782519578933716, -0.35035791993141174, -0.3346600830554962, 0.07933461666107178, -0.16580945253372192, 0.2126304805278778, 0.11967425793409348, 0.5353842377662659, 0.09039684385061264, 0.21427378058433533, 0.05135878175497055, -0.22452157735824585, -0.31328922510147095, -0.5856480002403259, -0.0885670930147171, 0.14824596047401428, 0.5233232975006104]",0,1
